,class_labels,image_name,bar_stool,bookcase,chandelier,dining_chair,market_umbrella,night_stands,ottoman,sconces,table_lamp,vases,location
2796,sconces,fb66b20c-b978-4d4a-abe2-2b8291cc0dcb.jpg,0,0,0,0,0,0,0,1,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/sconces/fb66b20c-b978-4d4a-abe2-2b8291cc0dcb.jpg
2797,sconces,575acb07-28ef-48d0-8183-6d450c9f439f.jpg,0,0,0,0,0,0,0,1,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/sconces/575acb07-28ef-48d0-8183-6d450c9f439f.jpg
2798,sconces,a8af7449-c643-4ce2-96f1-2b02f9980914.jpg,0,0,0,0,0,0,0,1,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/sconces/a8af7449-c643-4ce2-96f1-2b02f9980914.jpg
2799,sconces,99545d59-aa8d-4fc8-9855-c7726305562a.jpg,0,0,0,0,0,0,0,1,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/sconces/99545d59-aa8d-4fc8-9855-c7726305562a.jpg
2800,sconces,c4084db1-27bc-4e33-a51a-5f6d2d57e375.jpg,0,0,0,0,0,0,0,1,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/sconces/c4084db1-27bc-4e33-a51a-5f6d2d57e375.jpg
2801,sconces,88890407-6e06-4f7a-825e-2129ee2eebbc.jpg,0,0,0,0,0,0,0,1,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/sconces/88890407-6e06-4f7a-825e-2129ee2eebbc.jpg
2802,sconces,b3d61688-baec-4931-89b1-4598aca84196.jpg,0,0,0,0,0,0,0,1,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/sconces/b3d61688-baec-4931-89b1-4598aca84196.jpg
2803,sconces,0bf2922f-13cd-4f9b-aadc-a5f0a30b973e.jpg,0,0,0,0,0,0,0,1,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/sconces/0bf2922f-13cd-4f9b-aadc-a5f0a30b973e.jpg
2804,sconces,b8d72133-6149-4fce-80b3-2fc2a541e783.jpg,0,0,0,0,0,0,0,1,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/sconces/b8d72133-6149-4fce-80b3-2fc2a541e783.jpg
2805,sconces,9cfb148d-8575-445f-a9a6-69009260aa18.jpg,0,0,0,0,0,0,0,1,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/sconces/9cfb148d-8575-445f-a9a6-69009260aa18.jpg
2806,sconces,49cda39f-dd8d-48ff-a3b5-948e2d72bb38.jpg,0,0,0,0,0,0,0,1,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/sconces/49cda39f-dd8d-48ff-a3b5-948e2d72bb38.jpg
2807,sconces,f99a78e9-3161-4892-a5f5-bc38102bc36a.jpg,0,0,0,0,0,0,0,1,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/sconces/f99a78e9-3161-4892-a5f5-bc38102bc36a.jpg
2808,sconces,6c373852-d4a7-4fd9-8b3e-0f9e1f16d132.jpg,0,0,0,0,0,0,0,1,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/sconces/6c373852-d4a7-4fd9-8b3e-0f9e1f16d132.jpg
2809,sconces,de4d88d3-0f78-4dd0-966c-4134d0a5c5c3.jpg,0,0,0,0,0,0,0,1,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/sconces/de4d88d3-0f78-4dd0-966c-4134d0a5c5c3.jpg
2810,sconces,e5aa87de-0968-40c1-b667-23c2989a3c26.jpg,0,0,0,0,0,0,0,1,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/sconces/e5aa87de-0968-40c1-b667-23c2989a3c26.jpg
2811,sconces,0efff658-afa0-4221-a9f5-04b1cfb2a5bc.jpg,0,0,0,0,0,0,0,1,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/sconces/0efff658-afa0-4221-a9f5-04b1cfb2a5bc.jpg
2812,sconces,b3069f0b-3c64-4f46-8755-d34a83fe8030.jpg,0,0,0,0,0,0,0,1,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/sconces/b3069f0b-3c64-4f46-8755-d34a83fe8030.jpg
2813,sconces,4e7ad832-a638-4f91-a147-e3975e4d9813.jpg,0,0,0,0,0,0,0,1,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/sconces/4e7ad832-a638-4f91-a147-e3975e4d9813.jpg
2814,sconces,5a809f0f-09b0-4ce7-9e9c-e7441a9011d7.jpg,0,0,0,0,0,0,0,1,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/sconces/5a809f0f-09b0-4ce7-9e9c-e7441a9011d7.jpg
2817,sconces,0c5fab51-342e-42fb-8347-1ba37ff6bcd8.jpg,0,0,0,0,0,0,0,1,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/sconces/0c5fab51-342e-42fb-8347-1ba37ff6bcd8.jpg
2818,sconces,ca1c94ac-fad0-4a49-87e9-4a7c57732b45.jpg,0,0,0,0,0,0,0,1,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/sconces/ca1c94ac-fad0-4a49-87e9-4a7c57732b45.jpg
2819,sconces,b770212c-8f49-42b1-ac17-bdecd55e0e04.jpg,0,0,0,0,0,0,0,1,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/sconces/b770212c-8f49-42b1-ac17-bdecd55e0e04.jpg
2820,sconces,67ea0100-0003-4d2b-905b-5471156db88d.jpg,0,0,0,0,0,0,0,1,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/sconces/67ea0100-0003-4d2b-905b-5471156db88d.jpg
2821,sconces,302b5a04-bb28-4b15-a322-50791b76ae5e.jpg,0,0,0,0,0,0,0,1,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/sconces/302b5a04-bb28-4b15-a322-50791b76ae5e.jpg
2822,sconces,cbbcbae9-e157-42e0-90fe-7563dd1f4ddd.jpg,0,0,0,0,0,0,0,1,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/sconces/cbbcbae9-e157-42e0-90fe-7563dd1f4ddd.jpg
2823,sconces,1245e1e5-8d7e-41d7-a45d-43e6dab95352.jpg,0,0,0,0,0,0,0,1,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/sconces/1245e1e5-8d7e-41d7-a45d-43e6dab95352.jpg
2824,sconces,147f4551-c0fc-4af2-a5bb-08f08ae82851.jpg,0,0,0,0,0,0,0,1,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/sconces/147f4551-c0fc-4af2-a5bb-08f08ae82851.jpg
2825,sconces,bd6ad5ab-9fb5-4f31-8559-4bd6aed8b5dc.jpg,0,0,0,0,0,0,0,1,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/sconces/bd6ad5ab-9fb5-4f31-8559-4bd6aed8b5dc.jpg
2826,sconces,f204f516-81fb-4bd5-98e0-7d30f0a3dd4f.jpg,0,0,0,0,0,0,0,1,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/sconces/f204f516-81fb-4bd5-98e0-7d30f0a3dd4f.jpg
2827,sconces,fd98f20a-969e-4b17-b614-f18e31bd8ae3.jpg,0,0,0,0,0,0,0,1,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/sconces/fd98f20a-969e-4b17-b614-f18e31bd8ae3.jpg
2828,sconces,4a18300d-3ac3-41df-9026-bdc6b54a197d.jpg,0,0,0,0,0,0,0,1,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/sconces/4a18300d-3ac3-41df-9026-bdc6b54a197d.jpg
2829,sconces,a753dae7-7dbc-457e-a469-ab147641640e.jpg,0,0,0,0,0,0,0,1,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/sconces/a753dae7-7dbc-457e-a469-ab147641640e.jpg
2830,sconces,9cf04a26-a7c5-476f-84f0-1801c4d9c9bf.jpg,0,0,0,0,0,0,0,1,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/sconces/9cf04a26-a7c5-476f-84f0-1801c4d9c9bf.jpg
2831,sconces,84ab6267-5703-4331-b006-68539ecf812c.jpg,0,0,0,0,0,0,0,1,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/sconces/84ab6267-5703-4331-b006-68539ecf812c.jpg
2832,sconces,80921a2d-e5db-496b-9e5b-6c1897ee2703.jpg,0,0,0,0,0,0,0,1,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/sconces/80921a2d-e5db-496b-9e5b-6c1897ee2703.jpg
2833,sconces,73f5f731-aeda-4972-a3b7-2e4e328b9acf.jpg,0,0,0,0,0,0,0,1,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/sconces/73f5f731-aeda-4972-a3b7-2e4e328b9acf.jpg
2834,sconces,10918c52-f05d-4a8f-bf11-c5b7b9995ba2.jpg,0,0,0,0,0,0,0,1,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/sconces/10918c52-f05d-4a8f-bf11-c5b7b9995ba2.jpg
2835,sconces,4637a22a-19f7-4222-9ae3-a2995e5c6138.jpg,0,0,0,0,0,0,0,1,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/sconces/4637a22a-19f7-4222-9ae3-a2995e5c6138.jpg
2836,sconces,38ad027a-5826-4a6e-bf73-9dcc902eb463.jpg,0,0,0,0,0,0,0,1,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/sconces/38ad027a-5826-4a6e-bf73-9dcc902eb463.jpg
2837,sconces,fad187d3-e4a4-420e-8d7d-78680f5c9aa0.jpg,0,0,0,0,0,0,0,1,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/sconces/fad187d3-e4a4-420e-8d7d-78680f5c9aa0.jpg
2838,sconces,3c46cf97-1175-4f04-b958-2ac3a898dd84.jpg,0,0,0,0,0,0,0,1,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/sconces/3c46cf97-1175-4f04-b958-2ac3a898dd84.jpg
2839,sconces,6b048298-c4b6-45f6-8297-8b096cd294b0.jpg,0,0,0,0,0,0,0,1,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/sconces/6b048298-c4b6-45f6-8297-8b096cd294b0.jpg
2840,sconces,b5525ead-7195-47a1-a781-02497a1d2178.jpg,0,0,0,0,0,0,0,1,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/sconces/b5525ead-7195-47a1-a781-02497a1d2178.jpg
2841,sconces,2ab85c2a-91fe-4e89-937c-eb2ca90b6218.jpg,0,0,0,0,0,0,0,1,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/sconces/2ab85c2a-91fe-4e89-937c-eb2ca90b6218.jpg
2842,sconces,48182e72-c39c-48d8-8561-f0076c6ca4a1.jpg,0,0,0,0,0,0,0,1,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/sconces/48182e72-c39c-48d8-8561-f0076c6ca4a1.jpg
2843,sconces,8af92afc-a5a8-4638-b77d-e60c635b8add.jpg,0,0,0,0,0,0,0,1,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/sconces/8af92afc-a5a8-4638-b77d-e60c635b8add.jpg
2844,sconces,89fec171-c776-47a2-9406-ba1efc4dbee6.jpg,0,0,0,0,0,0,0,1,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/sconces/89fec171-c776-47a2-9406-ba1efc4dbee6.jpg
2845,sconces,cdde3fec-ca3e-4103-9d3d-69839dbf192d.jpg,0,0,0,0,0,0,0,1,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/sconces/cdde3fec-ca3e-4103-9d3d-69839dbf192d.jpg
2846,sconces,8b132680-ff11-40ca-b808-3a06c36ec9971.jpg,0,0,0,0,0,0,0,1,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/sconces/8b132680-ff11-40ca-b808-3a06c36ec9971.jpg
2847,sconces,5462d149-5a75-452f-bae1-489762cd97e3.jpg,0,0,0,0,0,0,0,1,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/sconces/5462d149-5a75-452f-bae1-489762cd97e3.jpg
2848,sconces,6571bc78-f63c-434c-a5f7-78ada1f3253b.jpg,0,0,0,0,0,0,0,1,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/sconces/6571bc78-f63c-434c-a5f7-78ada1f3253b.jpg
2849,sconces,916c6637-5c28-43dd-abd1-2435bf26be19.jpg,0,0,0,0,0,0,0,1,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/sconces/916c6637-5c28-43dd-abd1-2435bf26be19.jpg
2850,sconces,8f9327a9-38d3-42b4-9bcf-7b23fa01bcc6.jpg,0,0,0,0,0,0,0,1,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/sconces/8f9327a9-38d3-42b4-9bcf-7b23fa01bcc6.jpg
2851,sconces,9ff034af-7d56-424c-ad5d-e97737d0cde2.jpg,0,0,0,0,0,0,0,1,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/sconces/9ff034af-7d56-424c-ad5d-e97737d0cde2.jpg
2852,sconces,099dcc53-c041-43c1-a423-4e9188e45742.jpg,0,0,0,0,0,0,0,1,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/sconces/099dcc53-c041-43c1-a423-4e9188e45742.jpg
2853,sconces,85f6ee39-f5c4-4f80-8e14-4051203e6d83.jpg,0,0,0,0,0,0,0,1,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/sconces/85f6ee39-f5c4-4f80-8e14-4051203e6d83.jpg
2854,sconces,4e4572a3-4ca2-4eeb-a680-18451ab065ce.jpg,0,0,0,0,0,0,0,1,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/sconces/4e4572a3-4ca2-4eeb-a680-18451ab065ce.jpg
2855,sconces,96926fa0-72d3-48bc-a0b5-93922b2b7ec7.jpg,0,0,0,0,0,0,0,1,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/sconces/96926fa0-72d3-48bc-a0b5-93922b2b7ec7.jpg
2856,sconces,cad8293a-0547-4a7d-bcac-44ab627e8dd4.jpg,0,0,0,0,0,0,0,1,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/sconces/cad8293a-0547-4a7d-bcac-44ab627e8dd4.jpg
2857,sconces,4811e788-3096-4dcc-808d-93cbb4ec2233.jpg,0,0,0,0,0,0,0,1,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/sconces/4811e788-3096-4dcc-808d-93cbb4ec2233.jpg
2858,sconces,e7f09703-10c4-4306-8284-2a690b915439.jpg,0,0,0,0,0,0,0,1,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/sconces/e7f09703-10c4-4306-8284-2a690b915439.jpg
2859,sconces,fe2eb6f8-d16c-47cf-ab26-14183fe08266.jpg,0,0,0,0,0,0,0,1,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/sconces/fe2eb6f8-d16c-47cf-ab26-14183fe08266.jpg
2862,sconces,5f8c1e16-6143-4b29-9085-aa0cd0850711.jpg,0,0,0,0,0,0,0,1,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/sconces/5f8c1e16-6143-4b29-9085-aa0cd0850711.jpg
2863,sconces,6a682a66-eea4-4c45-8e14-ab36b53754f6.jpg,0,0,0,0,0,0,0,1,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/sconces/6a682a66-eea4-4c45-8e14-ab36b53754f6.jpg
2864,sconces,bf46acf6-c7df-4bd8-b9f4-d6bd0144be02.jpg,0,0,0,0,0,0,0,1,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/sconces/bf46acf6-c7df-4bd8-b9f4-d6bd0144be02.jpg
2865,sconces,ebd07773-a60d-4d46-8c57-53476c47db8f.jpg,0,0,0,0,0,0,0,1,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/sconces/ebd07773-a60d-4d46-8c57-53476c47db8f.jpg
2866,sconces,6ee61906-7eb2-4ec6-b205-1c91942ade0b.jpg,0,0,0,0,0,0,0,1,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/sconces/6ee61906-7eb2-4ec6-b205-1c91942ade0b.jpg
2867,sconces,c3f041fc-769d-4ebd-acfb-5df215248e37.jpg,0,0,0,0,0,0,0,1,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/sconces/c3f041fc-769d-4ebd-acfb-5df215248e37.jpg
2868,sconces,325bdb00-ddbb-4ce0-bbc3-4acf6ba29fee.jpg,0,0,0,0,0,0,0,1,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/sconces/325bdb00-ddbb-4ce0-bbc3-4acf6ba29fee.jpg
2870,sconces,5a956644-3bc3-4992-89dd-8887756f9fa6.jpg,0,0,0,0,0,0,0,1,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/sconces/5a956644-3bc3-4992-89dd-8887756f9fa6.jpg
2872,sconces,7ca75c3b-9d1d-4994-8248-5949eed5933d.jpg,0,0,0,0,0,0,0,1,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/sconces/7ca75c3b-9d1d-4994-8248-5949eed5933d.jpg
2873,sconces,cc149b42-5cdf-4cfb-9209-b708dda8df71.jpg,0,0,0,0,0,0,0,1,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/sconces/cc149b42-5cdf-4cfb-9209-b708dda8df71.jpg
2874,sconces,9afd0613-d3c8-4170-8b57-439f2bfa3a24.jpg,0,0,0,0,0,0,0,1,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/sconces/9afd0613-d3c8-4170-8b57-439f2bfa3a24.jpg
2875,sconces,155a1c23-9608-4b90-b69a-a377ef049ad3.jpg,0,0,0,0,0,0,0,1,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/sconces/155a1c23-9608-4b90-b69a-a377ef049ad3.jpg
2876,sconces,94f9bcf6-dce6-401a-8981-1bf984bfb8c0.jpg,0,0,0,0,0,0,0,1,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/sconces/94f9bcf6-dce6-401a-8981-1bf984bfb8c0.jpg
2877,sconces,2a94ae9c-dda1-4471-8901-d0a7a06c3d05.jpg,0,0,0,0,0,0,0,1,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/sconces/2a94ae9c-dda1-4471-8901-d0a7a06c3d05.jpg
2878,sconces,0f16f8d9-c5a2-4276-921a-712bf0d44341.jpg,0,0,0,0,0,0,0,1,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/sconces/0f16f8d9-c5a2-4276-921a-712bf0d44341.jpg
2879,sconces,9ad18091-cfd6-489b-9c82-428fd65b40fa.jpg,0,0,0,0,0,0,0,1,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/sconces/9ad18091-cfd6-489b-9c82-428fd65b40fa.jpg
2880,sconces,f2c96369-a960-4967-965d-d7b336a7c6e9.jpg,0,0,0,0,0,0,0,1,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/sconces/f2c96369-a960-4967-965d-d7b336a7c6e9.jpg
2881,sconces,ee3eb3b5-880b-4987-807a-fa1c3370c8f3.jpg,0,0,0,0,0,0,0,1,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/sconces/ee3eb3b5-880b-4987-807a-fa1c3370c8f3.jpg
2882,sconces,21b725e8-e0ab-4978-8f34-cb9073ab8a4e.jpg,0,0,0,0,0,0,0,1,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/sconces/21b725e8-e0ab-4978-8f34-cb9073ab8a4e.jpg
2883,sconces,17f2a9ec-0a1a-4bf1-b122-3b2089762547.jpg,0,0,0,0,0,0,0,1,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/sconces/17f2a9ec-0a1a-4bf1-b122-3b2089762547.jpg
2884,sconces,a831e547-f2c7-4ad1-947d-825524128a0e.jpg,0,0,0,0,0,0,0,1,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/sconces/a831e547-f2c7-4ad1-947d-825524128a0e.jpg
2885,sconces,bc513880-ae2e-4b08-aea5-23826f6faa6b.jpg,0,0,0,0,0,0,0,1,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/sconces/bc513880-ae2e-4b08-aea5-23826f6faa6b.jpg
2886,sconces,8114c1ff-64bb-4c8f-86fa-3fbe2a44b657.jpg,0,0,0,0,0,0,0,1,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/sconces/8114c1ff-64bb-4c8f-86fa-3fbe2a44b657.jpg
2887,sconces,cc52b481-722a-4d26-8247-6debe85c874e.jpg,0,0,0,0,0,0,0,1,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/sconces/cc52b481-722a-4d26-8247-6debe85c874e.jpg
2888,sconces,32f9caa3-bb56-40bf-9d33-f54aeeb3e1f1.jpg,0,0,0,0,0,0,0,1,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/sconces/32f9caa3-bb56-40bf-9d33-f54aeeb3e1f1.jpg
2889,sconces,7452968b-010a-4e2b-a7f6-a60fbc17d117.jpg,0,0,0,0,0,0,0,1,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/sconces/7452968b-010a-4e2b-a7f6-a60fbc17d117.jpg
2890,sconces,90c8f9ca-b05b-4b50-bc3b-534efe668873.jpg,0,0,0,0,0,0,0,1,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/sconces/90c8f9ca-b05b-4b50-bc3b-534efe668873.jpg
2891,sconces,6844a417-3c2f-4073-8dff-3c377901baf9.jpg,0,0,0,0,0,0,0,1,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/sconces/6844a417-3c2f-4073-8dff-3c377901baf9.jpg
2892,sconces,1eddfbdd-0d59-40ba-8e42-29613e6a869c.jpg,0,0,0,0,0,0,0,1,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/sconces/1eddfbdd-0d59-40ba-8e42-29613e6a869c.jpg
2893,sconces,7c56c89e-3276-4953-818d-3b63f4dcb11f.jpg,0,0,0,0,0,0,0,1,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/sconces/7c56c89e-3276-4953-818d-3b63f4dcb11f.jpg
2894,sconces,6cba00b8-3424-4a09-9361-310ffe45d3ce.jpg,0,0,0,0,0,0,0,1,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/sconces/6cba00b8-3424-4a09-9361-310ffe45d3ce.jpg
2895,sconces,42336d01-80e0-42e0-94f9-7a97b41f5262.jpg,0,0,0,0,0,0,0,1,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/sconces/42336d01-80e0-42e0-94f9-7a97b41f5262.jpg
2896,sconces,cd38dfa2-ee33-462d-904e-98cf6b39d597.jpg,0,0,0,0,0,0,0,1,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/sconces/cd38dfa2-ee33-462d-904e-98cf6b39d597.jpg
2897,sconces,da00f86d-37c4-4430-818e-54795774d176.jpg,0,0,0,0,0,0,0,1,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/sconces/da00f86d-37c4-4430-818e-54795774d176.jpg
2898,sconces,0aac4db7-18a0-4f80-84fa-933409472b73.jpg,0,0,0,0,0,0,0,1,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/sconces/0aac4db7-18a0-4f80-84fa-933409472b73.jpg
2899,sconces,c9c85fb9-2b4d-4238-b470-1e1336c83e04.jpg,0,0,0,0,0,0,0,1,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/sconces/c9c85fb9-2b4d-4238-b470-1e1336c83e04.jpg
2900,sconces,ec898de3-efa0-4bb4-a740-eca119a70d60.jpg,0,0,0,0,0,0,0,1,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/sconces/ec898de3-efa0-4bb4-a740-eca119a70d60.jpg
2901,sconces,3cabde96-6053-425a-8aee-56a584da7d65.jpg,0,0,0,0,0,0,0,1,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/sconces/3cabde96-6053-425a-8aee-56a584da7d65.jpg
2902,sconces,fcc216c3-264f-4825-bcac-e6f941506be3.jpg,0,0,0,0,0,0,0,1,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/sconces/fcc216c3-264f-4825-bcac-e6f941506be3.jpg
2904,sconces,20f5db76-a352-4f91-847c-47580f0f8117.jpg,0,0,0,0,0,0,0,1,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/sconces/20f5db76-a352-4f91-847c-47580f0f8117.jpg
2905,sconces,68e198f6-edfc-4dc6-b5fd-26369c801faa.jpg,0,0,0,0,0,0,0,1,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/sconces/68e198f6-edfc-4dc6-b5fd-26369c801faa.jpg
